7.440678897505254,44.92467457538323
9.43710595437505,44.98980385480482
11.433787902535133,45.054013902062486
13.430814112643313,45.1143569291272
15.42825682187192,45.1678836632065
17.4261580674119,45.21164310790759
23.422305682344838,45.254783889188744
25.42139952249002,45.22993657457432
27.420251104555863,45.180553796463975
29.418446509375,45.10368845313301
31.43579213597213,44.9927065621305
33.47581454761413,44.80762296917897
35.50297905015566,44.49067883038596
39.39892858533195,43.20873955836343
41.14978798324229,42.14510741555582
43.90120846536342,39.286262175708316
44.90826556820963,37.5755857208311
45.6770516867903,35.7457093874421
46.22275966554793,33.81178351060235
46.559361053395975,29.789769541058664
46.30743488318615,27.78237259622894
45.756028670385184,25.835462725285748
44.908548622556765,24.010952043673313
43.806954990849555,22.35769184894132
40.99581610144987,19.56665427410431
37.58942930289589,17.449196582091318
35.724485258381534,16.68177846855147
33.781912518615606,16.13875117339715
31.786850826785965,15.839404798542574
29.77704581962912,15.798889105581615
27.79541989221915,16.00782710654839
25.852849227498712,16.444569038841298
22.15095734467817,17.89258193695824
18.756910286540602,19.892067078945477
17.142986415793285,20.99897830852109
15.544519851924601,22.120788658639118
13.932100997968538,23.21409038636849
12.2786209937283,24.23446369835406
8.731803546215698,25.885989986161412
6.832823483875245,26.454378591868764
4.887048751760895,26.83615571265196
2.913404638138635,27.033913423532894
-0.9774139688039005,26.897097631462337
-2.8247361400201005,26.51822233676634
-6.146682954948857,24.802011910051263
-7.435776835160203,23.347703328000172
-8.293553229301137,21.59969376239657
-8.663778473854359,19.687051922385102
-8.529171527753807,17.742540725913926
-7.906907189430726,15.894288978520839
-6.810632994311648,14.229047936083088
-1.7859492021266923,10.49738580102239
-0.00012428232300321085,9.353599940485795
1.6509885744690802,8.014832253426565
3.0041880228640574,6.375960166791014
3.8389712366925814,4.56016591136155
4.262490063294637,2.7673286003135065
4.663367006335313,-0.8565013146841276
4.977015403897706,-2.6187430979169424
5.618316248357477,-4.325717188610818
8.394750554704155,-7.197578342421847
10.22400431419334,-8.100065262765193
12.182179386685789,-8.711377971456416
16.246288940438234,-9.45655127990549
18.27883333804985,-9.809885434048372
20.233590387246714,-10.241639791870657
22.156191261078998,-10.770328889010543
24.051424223031407,-11.387872382470654
25.918958042846732,-12.082754414653754
31.374190594453413,-14.522416414918386
33.19811016657506,-15.46498030543914
34.976434155057824,-16.53570468956497
36.62522671138226,-17.801863196724742
38.046719683951466,-19.320436457951256
39.10618161961696,-21.07629741828766
39.74118751699343,-22.961867601726045
39.82578517945869,-26.91754744370056
39.33300483741739,-28.842528794938666
37.43899346750514,-32.37580972646019
36.07263514112005,-33.87464656152243
34.46005335657848,-35.104994889282885
32.65199646808223,-36.002093459407604
28.837796665385806,-36.80074450806187
26.893310732581536,-36.84420143818501
24.955080906281825,-36.750356908558956
23.02648378304012,-36.59569720318534
21.08798856588526,-36.456202179343975
17.060748210827835,-36.34484042040226
13.012600583372173,-36.300587443169924
10.986708199955569,-36.2093133738479
8.965361731596028,-36.02097469333714
6.975964969163725,-35.70310064835123
5.046228096699452,-35.26352997285827
3.1459249932399747,-34.72189157826258
1.2691116882411617,-34.11095644625483
-2.479880755615443,-32.787454920112495
-6.234448912075027,-31.368512808159238
-8.091445603362835,-30.603922716097355
-9.926363438626051,-29.78765757495236
-11.721764699738086,-28.91944080656109
-13.48644538341973,-28.003030787640718
-16.956786179642428,-26.067183128911022
-18.675187763719165,-25.072818951988154
-20.40151619507128,-24.070526680166758
-22.140725150728972,-23.049560467846955
-25.56048385123042,-20.89961094410251
-27.207020328980782,-19.725123573768403
-30.26807485778629,-17.078110150691657
-31.62479918415869,-15.583306472866171
-32.831470038421614,-13.98773713730363
-33.89318957793104,-12.293725476153519
-34.81010554014459,-10.517630172361597
-35.58415446156753,-8.675250961797948
-36.21905634131587,-6.780887141720483
-37.36517626358668,-0.9259539911326335
-37.545136013999645,1.0524599719575263
-37.65463701512112,3.0347616138119067
-37.7125678356718,5.017914761436378
-37.737887451347056,7.000362448051455
-37.74957972703662,8.981623114552809
-37.78712324843369,12.971018963408433
-37.81460927637814,14.969323379686614
-37.84257163002287,16.967966684837315
-37.88182343431758,20.96646540707266
-37.88405546152681,22.96631898267534
-37.86864964327135,24.966446219020604
-37.68684717013585,29.08058361022998
-37.34365493802,31.14111291432141
-36.68224378669092,33.12428748073858
-35.61219330723975,34.919272062761465
-34.171512538748246,36.32252142211884
-32.637887887516726,37.309180662540584
-29.316114169093105,38.98656572482106
-27.528072554880104,39.96993058576901
-22.143865377879276,42.89700866842411
-20.259387492849125,43.673429418729505
-18.30845719924904,44.26953588362845
-16.33118406774941,44.63450309309208
-14.388739865239039,44.792060352630735
-12.446156798567005,44.81093954708601
-8.527135132916301,44.71560775917582
-6.5317652114187235,44.685196677088854
-4.535958706218395,44.67652168863474
-0.5438433625745582,44.7132289515476
1.4522487749088362,44.75303019759575
3.448320708384206,44.803407571249004
7.440678897505254,44.92467457538323
9.43710595437505,44.98980385480482
11.433787902535133,45.054013902062486
13.430814112643313,45.1143569291272
15.42825682187192,45.1678836632065
